,co,no2,o3,pm10,pm25,so2,date,source,Lat,Long,value
4961,6.0,50.0,43.0,38.0,113.0,2.0,2018-04-22,United Kingdom,,,
4962,8.0,57.0,30.0,24.0,86.0,4.0,2018-04-23,United Kingdom,,,
4963,7.0,52.0,27.0,23.0,49.0,4.0,2018-04-24,United Kingdom,,,
4964,8.0,55.0,31.0,21.0,56.0,4.0,2018-04-25,United Kingdom,,,
4965,9.0,63.0,34.0,25.0,49.0,5.0,2018-04-26,United Kingdom,,,
4966,7.0,58.0,24.0,23.0,53.0,4.0,2018-04-27,United Kingdom,,,
4967,4.0,31.0,27.0,17.0,58.0,1.0,2018-04-28,United Kingdom,,,
4968,4.0,19.0,32.0,12.0,56.0,1.0,2018-04-29,United Kingdom,,,
4969,6.0,34.0,34.0,20.0,47.0,1.0,2018-04-30,United Kingdom,,,
4970,11.0,71.0,33.0,23.0,54.0,4.0,2018-05-01,United Kingdom,,,
4971,8.0,54.0,33.0,17.0,55.0,3.0,2018-05-02,United Kingdom,,,
4972,11.0,62.0,31.0,27.0,48.0,5.0,2018-05-03,United Kingdom,,,
4973,9.0,60.0,31.0,30.0,65.0,3.0,2018-05-04,United Kingdom,,,
4974,8.0,56.0,41.0,36.0,71.0,2.0,2018-05-05,United Kingdom,,,
4975,4.0,46.0,51.0,41.0,90.0,2.0,2018-05-06,United Kingdom,,,
4976,6.0,58.0,63.0,45.0,105.0,2.0,2018-05-07,United Kingdom,,,
4977,7.0,71.0,56.0,46.0,122.0,4.0,2018-05-08,United Kingdom,,,
4978,7.0,61.0,35.0,28.0,110.0,5.0,2018-05-09,United Kingdom,,,
4979,7.0,42.0,36.0,22.0,63.0,2.0,2018-05-10,United Kingdom,,,
4980,8.0,52.0,35.0,28.0,55.0,3.0,2018-05-11,United Kingdom,,,
4981,6.0,51.0,27.0,27.0,59.0,3.0,2018-05-12,United Kingdom,,,
4982,6.0,37.0,35.0,25.0,70.0,2.0,2018-05-13,United Kingdom,,,
4983,6.0,32.0,36.0,21.0,70.0,2.0,2018-05-14,United Kingdom,,,
4984,5.0,36.0,45.0,21.0,50.0,2.0,2018-05-15,United Kingdom,,,
4985,5.0,31.0,34.0,23.0,59.0,1.0,2018-05-16,United Kingdom,,,
4986,6.0,39.0,33.0,25.0,57.0,1.0,2018-05-17,United Kingdom,,,
4987,7.0,49.0,31.0,27.0,53.0,1.0,2018-05-18,United Kingdom,,,
4988,7.0,51.0,39.0,35.0,58.0,2.0,2018-05-19,United Kingdom,,,
4989,7.0,57.0,39.0,34.0,69.0,2.0,2018-05-20,United Kingdom,,,
4990,6.0,57.0,38.0,45.0,78.0,2.0,2018-05-21,United Kingdom,,,
4991,4.0,37.0,41.0,35.0,106.0,2.0,2018-05-22,United Kingdom,,,
4992,4.0,37.0,41.0,32.0,79.0,2.0,2018-05-23,United Kingdom,,,
4993,5.0,53.0,31.0,51.0,72.0,3.0,2018-05-24,United Kingdom,,,
4994,6.0,60.0,31.0,44.0,92.0,4.0,2018-05-25,United Kingdom,,,
4995,5.0,45.0,53.0,57.0,99.0,2.0,2018-05-26,United Kingdom,,,
4996,5.0,60.0,43.0,55.0,121.0,2.0,2018-05-27,United Kingdom,,,
4997,5.0,36.0,42.0,59.0,91.0,2.0,2018-05-28,United Kingdom,,,
4998,4.0,30.0,36.0,30.0,112.0,2.0,2018-05-29,United Kingdom,,,
4999,5.0,47.0,30.0,34.0,82.0,2.0,2018-05-30,United Kingdom,,,
5000,5.0,49.0,33.0,44.0,86.0,1.0,2018-05-31,United Kingdom,,,
5001,6.0,62.0,30.0,35.0,116.0,4.0,2018-06-01,United Kingdom,,,
5002,4.0,45.0,34.0,23.0,93.0,2.0,2018-06-02,United Kingdom,,,
5003,4.0,44.0,39.0,23.0,61.0,2.0,2018-06-03,United Kingdom,,,
5004,4.0,31.0,31.0,25.0,58.0,1.0,2018-06-04,United Kingdom,,,
5005,3.0,38.0,32.0,20.0,70.0,1.0,2018-06-05,United Kingdom,,,
5006,3.0,39.0,34.0,34.0,56.0,1.0,2018-06-06,United Kingdom,,,
5007,3.0,45.0,29.0,28.0,62.0,1.0,2018-06-07,United Kingdom,,,
5008,4.0,38.0,37.0,26.0,65.0,2.0,2018-06-08,United Kingdom,,,
5009,4.0,35.0,33.0,28.0,63.0,1.0,2018-06-09,United Kingdom,,,
5010,4.0,29.0,33.0,22.0,65.0,2.0,2018-06-10,United Kingdom,,,
5011,4.0,44.0,31.0,22.0,64.0,2.0,2018-06-11,United Kingdom,,,
5012,3.0,30.0,25.0,22.0,53.0,2.0,2018-06-12,United Kingdom,,,
5013,5.0,52.0,34.0,29.0,58.0,3.0,2018-06-13,United Kingdom,,,
5014,5.0,39.0,31.0,27.0,62.0,3.0,2018-06-14,United Kingdom,,,
5015,6.0,48.0,32.0,25.0,65.0,3.0,2018-06-15,United Kingdom,,,
5016,6.0,42.0,28.0,20.0,70.0,3.0,2018-06-16,United Kingdom,,,
5017,6.0,41.0,26.0,19.0,56.0,3.0,2018-06-17,United Kingdom,,,
5018,5.0,43.0,26.0,21.0,51.0,3.0,2018-06-18,United Kingdom,,,
5019,5.0,44.0,15.0,18.0,56.0,4.0,2018-06-19,United Kingdom,,,
5020,4.0,36.0,13.0,20.0,51.0,4.0,2018-06-20,United Kingdom,,,
5021,5.0,35.0,30.0,29.0,52.0,2.0,2018-06-21,United Kingdom,,,
5022,5.0,34.0,34.0,23.0,48.0,3.0,2018-06-22,United Kingdom,,,
5023,6.0,34.0,35.0,25.0,51.0,2.0,2018-06-23,United Kingdom,,,
5024,5.0,34.0,45.0,24.0,61.0,3.0,2018-06-24,United Kingdom,,,
5025,6.0,52.0,65.0,30.0,62.0,3.0,2018-06-25,United Kingdom,,,
5026,4.0,50.0,35.0,28.0,69.0,4.0,2018-06-26,United Kingdom,,,
5027,3.0,45.0,30.0,28.0,62.0,4.0,2018-06-27,United Kingdom,,,
5028,3.0,39.0,40.0,26.0,62.0,4.0,2018-06-28,United Kingdom,,,
5029,3.0,36.0,37.0,25.0,73.0,4.0,2018-06-29,United Kingdom,,,
5030,3.0,35.0,41.0,24.0,62.0,4.0,2018-06-30,United Kingdom,,,
5031,3.0,34.0,64.0,26.0,56.0,5.0,2018-07-01,United Kingdom,,,
5032,4.0,44.0,23.0,26.0,48.0,5.0,2018-01-02,United Kingdom,,,
5033,4.0,32.0,31.0,29.0,57.0,6.0,2018-01-03,United Kingdom,,,
5034,5.0,45.0,28.0,22.0,61.0,8.0,2018-01-04,United Kingdom,,,
5035,6.0,55.0,25.0,25.0,54.0,7.0,2018-01-05,United Kingdom,,,
5036,4.0,39.0,15.0,27.0,56.0,1.0,2018-01-06,United Kingdom,,,
5037,2.0,30.0,21.0,17.0,77.0,,2018-01-07,United Kingdom,,,
5038,4.0,32.0,17.0,28.0,46.0,4.0,2018-01-08,United Kingdom,,,
5039,7.0,45.0,2.0,38.0,73.0,6.0,2018-01-09,United Kingdom,,,
5040,7.0,53.0,16.0,33.0,98.0,8.0,2018-01-10,United Kingdom,,,
5041,5.0,36.0,2.0,34.0,73.0,3.0,2018-01-11,United Kingdom,,,
5042,4.0,45.0,16.0,32.0,91.0,5.0,2018-01-12,United Kingdom,,,
5043,4.0,35.0,17.0,30.0,84.0,3.0,2018-01-13,United Kingdom,,,
5044,5.0,42.0,12.0,35.0,86.0,4.0,2018-01-14,United Kingdom,,,
5045,5.0,52.0,22.0,19.0,93.0,7.0,2018-01-15,United Kingdom,,,
5046,5.0,57.0,26.0,17.0,55.0,7.0,2018-01-16,United Kingdom,,,
5047,5.0,53.0,29.0,22.0,46.0,6.0,2018-01-17,United Kingdom,,,
5048,5.0,43.0,31.0,21.0,50.0,5.0,2018-01-18,United Kingdom,,,
5049,7.0,66.0,20.0,33.0,48.0,9.0,2018-01-19,United Kingdom,,,
5050,4.0,52.0,19.0,20.0,54.0,3.0,2018-01-20,United Kingdom,,,
5051,6.0,49.0,15.0,22.0,56.0,5.0,2018-01-21,United Kingdom,,,
5052,5.0,46.0,20.0,24.0,68.0,5.0,2018-01-22,United Kingdom,,,
5053,8.0,57.0,26.0,20.0,56.0,9.0,2018-01-23,United Kingdom,,,
5054,5.0,61.0,26.0,18.0,50.0,6.0,2018-01-24,United Kingdom,,,
5055,5.0,66.0,23.0,29.0,49.0,5.0,2018-01-25,United Kingdom,,,
5056,3.0,47.0,13.0,37.0,59.0,1.0,2018-01-26,United Kingdom,,,
5057,4.0,57.0,20.0,26.0,83.0,3.0,2018-01-27,United Kingdom,,,
5058,3.0,41.0,25.0,17.0,66.0,2.0,2018-01-28,United Kingdom,,,
5059,3.0,45.0,28.0,19.0,47.0,2.0,2018-01-29,United Kingdom,,,
5060,6.0,67.0,16.0,35.0,50.0,7.0,2018-01-30,United Kingdom,,,
5061,5.0,58.0,29.0,20.0,68.0,6.0,2018-01-31,United Kingdom,,,
5062,3.0,34.0,24.0,23.0,51.0,3.0,2018-02-01,United Kingdom,,,
5063,4.0,34.0,20.0,28.0,47.0,3.0,2018-02-02,United Kingdom,,,
5064,4.0,56.0,15.0,23.0,57.0,5.0,2018-02-03,United Kingdom,,,
5065,2.0,35.0,22.0,15.0,67.0,1.0,2018-02-04,United Kingdom,,,
5066,3.0,51.0,22.0,22.0,48.0,1.0,2018-02-05,United Kingdom,,,
5067,4.0,48.0,20.0,37.0,56.0,2.0,2018-02-06,United Kingdom,,,
5068,4.0,46.0,19.0,45.0,79.0,3.0,2018-02-07,United Kingdom,,,
5069,6.0,77.0,23.0,35.0,74.0,8.0,2018-02-08,United Kingdom,,,
5070,5.0,38.0,24.0,22.0,65.0,3.0,2018-02-09,United Kingdom,,,
5071,8.0,63.0,18.0,24.0,48.0,5.0,2018-02-10,United Kingdom,,,
5072,7.0,33.0,19.0,12.0,50.0,3.0,2018-02-11,United Kingdom,,,
5073,11.0,64.0,20.0,26.0,36.0,7.0,2018-02-12,United Kingdom,,,
5074,8.0,55.0,22.0,18.0,52.0,5.0,2018-02-13,United Kingdom,,,
5075,9.0,64.0,22.0,22.0,51.0,6.0,2018-02-14,United Kingdom,,,
5076,8.0,64.0,25.0,28.0,61.0,7.0,2018-02-15,United Kingdom,,,
5077,11.0,75.0,18.0,36.0,58.0,8.0,2018-02-16,United Kingdom,,,
5078,10.0,64.0,20.0,37.0,62.0,6.0,2018-02-17,United Kingdom,,,
5079,9.0,58.0,25.0,31.0,76.0,5.0,2018-02-18,United Kingdom,,,
5080,6.0,43.0,16.0,29.0,69.0,6.0,2018-02-19,United Kingdom,,,
5081,5.0,30.0,22.0,20.0,80.0,2.0,2018-02-20,United Kingdom,,,
5082,7.0,43.0,19.0,48.0,55.0,2.0,2018-02-21,United Kingdom,,,
5083,8.0,52.0,21.0,34.0,120.0,3.0,2018-02-22,United Kingdom,,,
5084,9.0,49.0,18.0,31.0,89.0,3.0,2018-02-23,United Kingdom,,,
5085,9.0,42.0,20.0,39.0,80.0,2.0,2018-02-24,United Kingdom,,,
5086,10.0,37.0,24.0,22.0,93.0,2.0,2018-02-25,United Kingdom,,,
5087,7.0,43.0,27.0,31.0,56.0,1.0,2018-02-26,United Kingdom,,,
5088,10.0,52.0,25.0,36.0,49.0,1.0,2018-02-27,United Kingdom,,,
5089,10.0,53.0,22.0,27.0,55.0,2.0,2018-02-28,United Kingdom,,,
5090,9.0,36.0,20.0,42.0,75.0,2.0,2018-03-01,United Kingdom,,,
5091,9.0,37.0,19.0,48.0,98.0,4.0,2018-03-02,United Kingdom,,,
5092,9.0,38.0,11.0,64.0,121.0,3.0,2018-03-03,United Kingdom,,,
5093,6.0,50.0,25.0,31.0,159.0,3.0,2018-03-04,United Kingdom,,,
5094,5.0,56.0,27.0,26.0,84.0,4.0,2018-03-05,United Kingdom,,,
5095,8.0,75.0,25.0,27.0,58.0,7.0,2018-03-06,United Kingdom,,,
5096,8.0,63.0,19.0,29.0,63.0,6.0,2018-03-07,United Kingdom,,,
5097,8.0,56.0,25.0,22.0,69.0,5.0,2018-03-08,United Kingdom,,,
5098,7.0,59.0,15.0,31.0,45.0,5.0,2018-03-09,United Kingdom,,,
5099,5.0,52.0,19.0,29.0,66.0,5.0,2018-03-10,United Kingdom,,,
5100,6.0,48.0,17.0,33.0,65.0,4.0,2018-03-11,United Kingdom,,,
5101,6.0,39.0,12.0,22.0,71.0,4.0,2018-03-12,United Kingdom,,,
5102,7.0,50.0,20.0,26.0,69.0,4.0,2018-03-13,United Kingdom,,,
5103,7.0,49.0,28.0,21.0,64.0,3.0,2018-03-14,United Kingdom,,,
5104,6.0,56.0,28.0,21.0,56.0,5.0,2018-03-15,United Kingdom,,,
5105,7.0,61.0,31.0,30.0,59.0,6.0,2018-03-16,United Kingdom,,,
5106,7.0,30.0,24.0,25.0,63.0,2.0,2018-03-17,United Kingdom,,,
5107,7.0,29.0,23.0,32.0,63.0,2.0,2018-03-18,United Kingdom,,,
5108,9.0,35.0,32.0,36.0,72.0,1.0,2018-03-19,United Kingdom,,,
5109,8.0,43.0,32.0,33.0,60.0,,2018-03-20,United Kingdom,,,
5110,11.0,83.0,26.0,35.0,52.0,3.0,2018-03-21,United Kingdom,,,
5111,5.0,58.0,31.0,32.0,68.0,2.0,2018-03-22,United Kingdom,,,
5112,6.0,59.0,34.0,37.0,59.0,4.0,2018-03-23,United Kingdom,,,
5113,5.0,42.0,19.0,42.0,56.0,3.0,2018-03-24,United Kingdom,,,
5114,5.0,35.0,27.0,45.0,93.0,2.0,2018-03-25,United Kingdom,,,
5115,9.0,50.0,30.0,35.0,101.0,3.0,2018-03-26,United Kingdom,,,
5116,7.0,51.0,31.0,23.0,66.0,4.0,2018-03-27,United Kingdom,,,
5117,7.0,58.0,27.0,22.0,57.0,4.0,2018-03-28,United Kingdom,,,
5118,8.0,60.0,28.0,26.0,57.0,4.0,2018-03-29,United Kingdom,,,
5119,6.0,47.0,25.0,17.0,53.0,4.0,2018-03-30,United Kingdom,,,
5120,6.0,36.0,23.0,17.0,52.0,4.0,2018-03-31,United Kingdom,,,
5121,6.0,32.0,27.0,17.0,55.0,3.0,2018-04-01,United Kingdom,,,
5122,2.0,47.0,24.0,26.0,48.0,4.0,2017-10-02,United Kingdom,,,
5123,3.0,37.0,23.0,20.0,60.0,3.0,2017-10-03,United Kingdom,,,
5124,3.0,52.0,22.0,23.0,58.0,5.0,2017-10-04,United Kingdom,,,
5125,2.0,31.0,24.0,15.0,57.0,2.0,2017-10-05,United Kingdom,,,
5126,4.0,38.0,21.0,19.0,48.0,2.0,2017-10-06,United Kingdom,,,
5127,4.0,39.0,20.0,16.0,54.0,4.0,2017-10-07,United Kingdom,,,
5128,4.0,33.0,20.0,18.0,55.0,3.0,2017-10-08,United Kingdom,,,
5129,6.0,51.0,12.0,25.0,57.0,6.0,2017-10-09,United Kingdom,,,
5130,5.0,44.0,17.0,21.0,71.0,4.0,2017-10-10,United Kingdom,,,
5131,5.0,44.0,20.0,22.0,59.0,4.0,2017-10-11,United Kingdom,,,
5132,6.0,53.0,17.0,38.0,51.0,6.0,2017-10-12,United Kingdom,,,
5133,5.0,43.0,16.0,27.0,68.0,4.0,2017-10-13,United Kingdom,,,
5134,5.0,40.0,17.0,28.0,68.0,4.0,2017-10-14,United Kingdom,,,
5135,6.0,42.0,29.0,35.0,75.0,4.0,2017-10-15,United Kingdom,,,
5136,6.0,43.0,27.0,40.0,87.0,4.0,2017-10-16,United Kingdom,,,
5137,7.0,52.0,25.0,38.0,87.0,5.0,2017-10-17,United Kingdom,,,
5138,6.0,40.0,8.0,44.0,69.0,5.0,2017-10-18,United Kingdom,,,
5139,5.0,42.0,21.0,37.0,103.0,4.0,2017-10-19,United Kingdom,,,
5140,6.0,59.0,25.0,24.0,91.0,5.0,2017-10-20,United Kingdom,,,
5141,4.0,37.0,28.0,23.0,55.0,3.0,2017-10-21,United Kingdom,,,
5142,4.0,37.0,26.0,15.0,56.0,3.0,2017-10-22,United Kingdom,,,
5143,7.0,53.0,18.0,24.0,49.0,5.0,2017-10-23,United Kingdom,,,
5144,6.0,48.0,20.0,22.0,61.0,4.0,2017-10-24,United Kingdom,,,
5145,7.0,55.0,25.0,27.0,66.0,4.0,2017-10-25,United Kingdom,,,
5146,7.0,48.0,6.0,30.0,72.0,6.0,2017-10-26,United Kingdom,,,
5147,5.0,37.0,17.0,27.0,89.0,3.0,2017-10-27,United Kingdom,,,
5148,6.0,44.0,17.0,24.0,75.0,5.0,2017-10-28,United Kingdom,,,
5149,3.0,27.0,25.0,16.0,66.0,4.0,2017-10-29,United Kingdom,,,
5150,6.0,45.0,16.0,29.0,52.0,4.0,2017-10-30,United Kingdom,,,
5151,10.0,69.0,13.0,35.0,71.0,6.0,2017-10-31,United Kingdom,,,
5152,10.0,69.0,12.0,38.0,75.0,7.0,2017-11-01,United Kingdom,,,
5153,10.0,52.0,3.0,52.0,84.0,9.0,2017-11-02,United Kingdom,,,
5154,9.0,64.0,11.0,54.0,110.0,10.0,2017-11-03,United Kingdom,,,
5155,5.0,35.0,13.0,35.0,123.0,28.0,2017-11-04,United Kingdom,,,
5156,4.0,30.0,20.0,30.0,88.0,9.0,2017-11-05,United Kingdom,,,
5157,7.0,52.0,11.0,40.0,82.0,11.0,2017-11-06,United Kingdom,,,
5158,6.0,47.0,20.0,24.0,94.0,9.0,2017-11-07,United Kingdom,,,
5159,4.0,35.0,22.0,23.0,60.0,7.0,2017-11-08,United Kingdom,,,
5160,8.0,50.0,4.0,34.0,60.0,9.0,2017-11-09,United Kingdom,,,
5161,6.0,41.0,24.0,25.0,75.0,7.0,2017-11-10,United Kingdom,,,
5162,5.0,42.0,16.0,28.0,57.0,2.0,2017-11-11,United Kingdom,,,
5163,4.0,26.0,25.0,17.0,65.0,2.0,2017-11-12,United Kingdom,,,
5164,4.0,34.0,17.0,24.0,53.0,2.0,2017-11-13,United Kingdom,,,
5165,8.0,56.0,11.0,33.0,67.0,6.0,2017-11-14,United Kingdom,,,
5166,8.0,49.0,8.0,34.0,64.0,5.0,2017-11-15,United Kingdom,,,
5167,7.0,47.0,14.0,30.0,81.0,4.0,2017-11-16,United Kingdom,,,
5168,7.0,52.0,14.0,35.0,71.0,3.0,2017-11-17,United Kingdom,,,
5169,5.0,44.0,11.0,29.0,85.0,5.0,2017-11-18,United Kingdom,,,
5170,4.0,42.0,12.0,25.0,72.0,3.0,2017-11-19,United Kingdom,,,
5171,6.0,47.0,15.0,25.0,61.0,7.0,2017-11-20,United Kingdom,,,
5172,6.0,48.0,20.0,30.0,61.0,7.0,2017-11-21,United Kingdom,,,
5173,5.0,44.0,27.0,33.0,63.0,5.0,2017-11-22,United Kingdom,,,
5174,6.0,54.0,27.0,27.0,66.0,7.0,2017-11-23,United Kingdom,,,
5175,6.0,45.0,10.0,31.0,54.0,5.0,2017-11-24,United Kingdom,,,
5176,7.0,40.0,17.0,29.0,88.0,6.0,2017-11-25,United Kingdom,,,
5177,6.0,38.0,19.0,23.0,78.0,4.0,2017-11-26,United Kingdom,,,
5178,6.0,42.0,22.0,19.0,52.0,6.0,2017-11-27,United Kingdom,,,
5179,5.0,35.0,14.0,22.0,49.0,4.0,2017-11-28,United Kingdom,,,
5180,4.0,35.0,16.0,18.0,57.0,2.0,2017-11-29,United Kingdom,,,
5181,4.0,29.0,20.0,21.0,52.0,2.0,2017-11-30,United Kingdom,,,
5182,4.0,29.0,25.0,20.0,51.0,2.0,2017-12-01,United Kingdom,,,
5183,8.0,47.0,8.0,35.0,52.0,6.0,2017-12-02,United Kingdom,,,
5184,5.0,35.0,8.0,32.0,82.0,3.0,2017-12-03,United Kingdom,,,
5185,6.0,43.0,7.0,31.0,67.0,4.0,2017-12-04,United Kingdom,,,
5186,8.0,54.0,13.0,26.0,65.0,7.0,2017-12-05,United Kingdom,,,
5187,8.0,64.0,22.0,23.0,57.0,7.0,2017-12-06,United Kingdom,,,
5188,8.0,39.0,22.0,22.0,56.0,4.0,2017-12-07,United Kingdom,,,
5189,7.0,41.0,19.0,17.0,57.0,3.0,2017-12-08,United Kingdom,,,
5190,9.0,53.0,13.0,31.0,50.0,6.0,2017-12-09,United Kingdom,,,
5191,8.0,38.0,16.0,27.0,78.0,3.0,2017-12-10,United Kingdom,,,
5192,6.0,33.0,15.0,14.0,55.0,2.0,2017-12-11,United Kingdom,,,
5193,11.0,63.0,4.0,33.0,53.0,10.0,2017-12-12,United Kingdom,,,
5194,10.0,57.0,19.0,20.0,86.0,9.0,2017-12-13,United Kingdom,,,
5195,8.0,64.0,23.0,28.0,58.0,13.0,2017-12-14,United Kingdom,,,
5196,4.0,33.0,14.0,19.0,61.0,14.0,2017-12-15,United Kingdom,,,
5197,4.0,35.0,7.0,22.0,57.0,13.0,2017-12-16,United Kingdom,,,
5198,5.0,40.0,9.0,24.0,57.0,14.0,2017-12-17,United Kingdom,,,
5199,6.0,38.0,16.0,32.0,68.0,15.0,2017-12-18,United Kingdom,,,
5200,9.0,57.0,2.0,46.0,76.0,20.0,2017-12-19,United Kingdom,,,
5201,7.0,48.0,2.0,35.0,107.0,13.0,2017-12-20,United Kingdom,,,
5202,6.0,49.0,12.0,31.0,86.0,6.0,2017-12-21,United Kingdom,,,
5203,5.0,42.0,12.0,27.0,76.0,2.0,2017-12-22,United Kingdom,,,
5204,5.0,34.0,19.0,18.0,67.0,2.0,2017-12-23,United Kingdom,,,
5205,4.0,29.0,24.0,12.0,52.0,5.0,2017-12-24,United Kingdom,,,
5206,4.0,19.0,27.0,16.0,42.0,14.0,2017-12-25,United Kingdom,,,
5207,5.0,31.0,26.0,12.0,49.0,22.0,2017-12-26,United Kingdom,,,
5208,4.0,24.0,27.0,10.0,37.0,21.0,2017-12-27,United Kingdom,,,
5209,5.0,45.0,12.0,25.0,39.0,6.0,2017-12-28,United Kingdom,,,
5210,4.0,45.0,26.0,21.0,55.0,4.0,2017-12-29,United Kingdom,,,
5211,3.0,38.0,28.0,29.0,54.0,4.0,2017-12-30,United Kingdom,,,
5212,3.0,7.0,30.0,9.0,60.0,1.0,2017-12-31,United Kingdom,,,
5213,4.0,40.0,28.0,18.0,24.0,4.0,2018-01-01,United Kingdom,,,
5214,2.0,25.0,31.0,18.0,63.0,1.0,2017-07-02,United Kingdom,,,
5215,3.0,53.0,26.0,21.0,51.0,4.0,2017-07-03,United Kingdom,,,
5216,4.0,63.0,26.0,21.0,56.0,5.0,2017-07-04,United Kingdom,,,
5217,2.0,53.0,31.0,26.0,60.0,3.0,2017-07-05,United Kingdom,,,
5218,4.0,67.0,56.0,35.0,66.0,3.0,2017-07-06,United Kingdom,,,
5219,3.0,47.0,34.0,23.0,84.0,3.0,2017-07-07,United Kingdom,,,
5220,4.0,31.0,34.0,19.0,67.0,2.0,2017-07-08,United Kingdom,,,
5221,5.0,59.0,43.0,24.0,58.0,3.0,2017-07-09,United Kingdom,,,
5222,3.0,47.0,29.0,21.0,63.0,3.0,2017-07-10,United Kingdom,,,
5223,4.0,57.0,21.0,20.0,57.0,4.0,2017-07-11,United Kingdom,,,
5224,2.0,31.0,25.0,18.0,56.0,2.0,2017-07-12,United Kingdom,,,
5225,4.0,61.0,35.0,25.0,52.0,5.0,2017-07-13,United Kingdom,,,
5226,5.0,27.0,26.0,21.0,60.0,2.0,2017-07-14,United Kingdom,,,
5227,5.0,36.0,20.0,21.0,64.0,4.0,2017-07-15,United Kingdom,,,
5228,3.0,24.0,14.0,15.0,59.0,3.0,2017-07-16,United Kingdom,,,
5229,4.0,37.0,35.0,24.0,49.0,2.0,2017-07-17,United Kingdom,,,
5230,5.0,50.0,42.0,34.0,54.0,3.0,2017-07-18,United Kingdom,,,
5231,6.0,47.0,33.0,32.0,68.0,3.0,2017-07-19,United Kingdom,,,
5232,4.0,42.0,23.0,24.0,74.0,4.0,2017-07-20,United Kingdom,,,
5233,5.0,42.0,28.0,21.0,59.0,3.0,2017-07-21,United Kingdom,,,
5234,4.0,41.0,25.0,17.0,59.0,3.0,2017-07-22,United Kingdom,,,
5235,4.0,35.0,23.0,18.0,50.0,4.0,2017-07-23,United Kingdom,,,
5236,3.0,27.0,23.0,15.0,54.0,2.0,2017-07-24,United Kingdom,,,
5237,2.0,32.0,29.0,21.0,52.0,2.0,2017-07-25,United Kingdom,,,
5238,4.0,44.0,21.0,25.0,64.0,4.0,2017-07-26,United Kingdom,,,
5239,5.0,39.0,22.0,27.0,62.0,4.0,2017-07-27,United Kingdom,,,
5240,6.0,35.0,23.0,27.0,58.0,3.0,2017-07-28,United Kingdom,,,
5241,3.0,39.0,24.0,22.0,53.0,4.0,2017-07-29,United Kingdom,,,
5242,3.0,29.0,28.0,20.0,52.0,3.0,2017-07-30,United Kingdom,,,
5243,3.0,36.0,27.0,33.0,48.0,4.0,2017-07-31,United Kingdom,,,
5244,2.0,39.0,29.0,23.0,54.0,5.0,2017-08-01,United Kingdom,,,
5245,2.0,35.0,25.0,17.0,53.0,5.0,2017-08-02,United Kingdom,,,
5246,3.0,33.0,27.0,30.0,52.0,4.0,2017-08-03,United Kingdom,,,
5247,4.0,43.0,28.0,25.0,53.0,4.0,2017-08-04,United Kingdom,,,
5248,3.0,26.0,29.0,22.0,58.0,2.0,2017-08-05,United Kingdom,,,
5249,5.0,34.0,32.0,20.0,57.0,2.0,2017-08-06,United Kingdom,,,
5250,5.0,38.0,25.0,21.0,53.0,3.0,2017-08-07,United Kingdom,,,
5251,4.0,27.0,72.0,17.0,57.0,3.0,2017-08-08,United Kingdom,,,
5252,3.0,29.0,74.0,15.0,67.0,2.0,2017-08-09,United Kingdom,,,
5253,3.0,33.0,29.0,25.0,59.0,1.0,2017-08-10,United Kingdom,,,
5254,3.0,51.0,27.0,28.0,63.0,4.0,2017-08-11,United Kingdom,,,
5255,3.0,28.0,27.0,14.0,67.0,2.0,2017-08-12,United Kingdom,,,
5256,2.0,31.0,36.0,17.0,51.0,1.0,2017-08-13,United Kingdom,,,
5257,3.0,56.0,35.0,24.0,55.0,3.0,2017-08-14,United Kingdom,,,
5258,3.0,43.0,30.0,21.0,61.0,2.0,2017-08-15,United Kingdom,,,
5259,3.0,50.0,39.0,22.0,60.0,3.0,2017-08-16,United Kingdom,,,
5260,3.0,44.0,30.0,21.0,58.0,3.0,2017-08-17,United Kingdom,,,
5261,3.0,46.0,24.0,22.0,58.0,4.0,2017-08-18,United Kingdom,,,
5262,3.0,34.0,29.0,17.0,56.0,2.0,2017-08-19,United Kingdom,,,
5263,3.0,38.0,30.0,18.0,49.0,2.0,2017-08-20,United Kingdom,,,
5264,3.0,38.0,19.0,20.0,51.0,3.0,2017-08-21,United Kingdom,,,
5265,4.0,42.0,17.0,35.0,54.0,3.0,2017-08-22,United Kingdom,,,
5266,4.0,40.0,35.0,44.0,90.0,2.0,2017-08-23,United Kingdom,,,
5267,3.0,46.0,44.0,21.0,92.0,4.0,2017-08-24,United Kingdom,,,
5268,4.0,56.0,58.0,35.0,57.0,4.0,2017-08-25,United Kingdom,,,
5269,4.0,42.0,40.0,28.0,77.0,2.0,2017-08-26,United Kingdom,,,
5270,4.0,34.0,35.0,27.0,78.0,1.0,2017-08-27,United Kingdom,,,
5271,5.0,52.0,49.0,45.0,79.0,2.0,2017-08-28,United Kingdom,,,
5272,4.0,45.0,23.0,32.0,117.0,4.0,2017-08-29,United Kingdom,,,
5273,4.0,29.0,19.0,55.0,83.0,2.0,2017-08-30,United Kingdom,,,
5274,3.0,45.0,26.0,27.0,71.0,4.0,2017-08-31,United Kingdom,,,
5275,3.0,36.0,29.0,23.0,63.0,2.0,2017-09-01,United Kingdom,,,
5276,3.0,44.0,31.0,23.0,73.0,2.0,2017-09-02,United Kingdom,,,
5277,3.0,40.0,32.0,18.0,66.0,2.0,2017-09-03,United Kingdom,,,
